Date,Store,Category,UnitsSold,UnitPrice,Revenue
2024-02-04,Store C,Beauty,6,11.21,67.24
2024-02-05,Store A,Electronics,5,238.22,1191.09
2024-02-05,Store A,Clothing,7,52.68,368.75
2024-02-05,Store A,Groceries,11,20.08,220.84
2024-02-05,Store A,Home & Kitchen,3,115.98,347.94
2024-02-05,Store A,Beauty,5,28.85,144.25
2024-02-05,Store B,Electronics,7,104.91,734.38
2024-02-05,Store B,Clothing,4,17.69,70.75
2024-02-05,Store B,Groceries,8,19.3,154.39
2024-02-05,Store B,Home & Kitchen,7,23.86,167.0
2024-02-05,Store B,Beauty,2,17.08,34.17
2024-02-05,Store C,Electronics,1,258.3,258.3
2024-02-05,Store C,Clothing,4,34.16,136.62
2024-02-05,Store C,Groceries,12,10.49,125.86
2024-02-05,Store C,Home & Kitchen,2,18.23,36.46
2024-02-05,Store C,Beauty,3,6.8,20.4
2024-02-06,Store A,Electronics,14,97.28,1361.91
2024-02-06,Store A,Clothing,9,29.15,262.32
2024-02-06,Store A,Groceries,12,17.37,208.42
2024-02-06,Store A,Home & Kitchen,7,97.97,685.77
2024-02-06,Store A,Beauty,7,44.97,314.82
2024-02-06,Store B,Electronics,6,192.01,1152.06
2024-02-06,Store B,Clothing,7,25.49,178.43
2024-02-06,Store B,Groceries,8,12.37,98.98
2024-02-06,Store B,Home & Kitchen,3,35.61,106.82
2024-02-06,Store B,Beauty,4,48.1,192.4
2024-02-06,Store C,Electronics,6,248.24,1489.46
2024-02-06,Store C,Clothing,1,41.57,41.57
2024-02-06,Store C,Groceries,7,6.97,48.82
2024-02-06,Store C,Home & Kitchen,2,74.05,148.11
2024-02-06,Store C,Beauty,2,31.19,62.38
2024-02-07,Store A,Electronics,6,301.02,1806.12
2024-02-07,Store A,Clothing,10,22.66,226.56
2024-02-07,Store A,Groceries,5,19.97,99.84
2024-02-07,Store A,Home & Kitchen,7,72.25,505.76
2024-02-07,Store A,Beauty,5,25.9,129.48
2024-02-07,Store B,Electronics,8,275.94,2207.54
2024-02-07,Store B,Clothing,7,71.03,497.21
2024-02-07,Store B,Groceries,12,15.48,185.79
2024-02-07,Store B,Home & Kitchen,3,81.21,243.64
2024-02-07,Store B,Beauty,2,18.3,36.6
2024-02-07,Store C,Electronics,1,145.87,145.87
2024-02-07,Store C,Clothing,4,76.33,305.32
2024-02-07,Store C,Groceries,5,15.02,75.09
2024-02-07,Store C,Home & Kitchen,9,66.51,598.57
2024-02-07,Store C,Beauty,3,25.05,75.14
2024-02-08,Store A,Electronics,5,292.29,1461.46
2024-02-08,Store A,Clothing,7,76.42,534.94
2024-02-08,Store A,Groceries,15,11.3,169.57
2024-02-08,Store A,Home & Kitchen,6,28.69,172.13
2024-02-08,Store A,Beauty,5,46.06,230.31
2024-02-08,Store B,Electronics,8,337.9,2703.23
2024-02-08,Store B,Clothing,5,55.49,277.46
2024-02-08,Store B,Groceries,5,14.16,70.78
2024-02-08,Store B,Home & Kitchen,3,116.85,350.54
2024-02-08,Store B,Beauty,3,51.7,155.1
2024-02-08,Store C,Electronics,6,315.45,1892.73
2024-02-08,Store C,Clothing,2,65.45,130.9
2024-02-08,Store C,Groceries,3,15.03,45.08
2024-02-08,Store C,Home & Kitchen,5,63.56,317.78
2024-02-08,Store C,Beauty,5,50.73,253.67
2024-02-09,Store A,Electronics,5,388.18,1940.91
2024-02-09,Store A,Clothing,11,27.02,297.27
2024-02-09,Store A,Groceries,10,3.57,35.7
2024-02-09,Store A,Home & Kitchen,4,91.26,365.04
2024-02-09,Store A,Beauty,2,34.9,69.79
2024-02-09,Store B,Electronics,7,384.04,2688.28
2024-02-09,Store B,Clothing,8,51.81,414.5
2024-02-09,Store B,Groceries,4,5.23,20.9
2024-02-09,Store B,Home & Kitchen,3,34.03,102.08
2024-02-09,Store B,Beauty,3,36.64,109.93
2024-02-09,Store C,Electronics,6,117.16,702.94
2024-02-09,Store C,Clothing,2,41.91,83.81
2024-02-09,Store C,Groceries,9,16.21,145.85
2024-02-09,Store C,Home & Kitchen,4,74.86,299.45
2024-02-09,Store C,Beauty,3,9.15,27.46
2024-02-10,Store A,Electronics,14,395.89,5542.41
2024-02-10,Store A,Clothing,13,35.24,458.14
2024-02-10,Store A,Groceries,9,14.25,128.29
2024-02-10,Store A,Home & Kitchen,12,39.52,474.2
2024-02-10,Store A,Beauty,6,12.35,74.13
2024-02-10,Store B,Electronics,9,68.08,612.75
2024-02-10,Store B,Clothing,11,77.0,846.95
2024-02-10,Store B,Groceries,12,5.06,60.78
2024-02-10,Store B,Home & Kitchen,7,59.17,414.22
2024-02-10,Store C,Electronics,3,351.96,1055.89
2024-02-10,Store C,Clothing,4,45.07,180.3
2024-02-10,Store C,Groceries,15,7.57,113.53
2024-02-10,Store C,Home & Kitchen,3,15.0,44.99
2024-02-10,Store C,Beauty,4,38.99,155.97
2024-02-11,Store A,Electronics,11,351.28,3864.03
2024-02-11,Store A,Clothing,7,67.52,472.66
2024-02-11,Store A,Groceries,16,20.37,325.86
2024-02-11,Store A,Home & Kitchen,11,114.41,1258.46
2024-02-11,Store A,Beauty,3,45.07,135.2
2024-02-11,Store B,Electronics,7,237.88,1665.19
2024-02-11,Store B,Clothing,11,36.73,404.01
2024-02-11,Store B,Groceries,10,21.71,217.09
2024-02-11,Store B,Home & Kitchen,9,57.87,520.85
2024-02-11,Store B,Beauty,5,26.92,134.6
2024-02-11,Store C,Electronics,6,75.0,450.0
2024-02-11,Store C,Clothing,5,46.24,231.18
2024-02-11,Store C,Groceries,10,8.47,84.68
2024-02-11,Store C,Home & Kitchen,6,101.6,609.58
2024-02-11,Store C,Beauty,1,12.46,12.46
2024-02-12,Store A,Electronics,16,57.82,925.12
2024-02-12,Store A,Clothing,8,75.46,603.65
2024-02-12,Store A,Groceries,14,3.09,43.27
2024-02-12,Store A,Home & Kitchen,3,15.06,45.19
2024-02-12,Store A,Beauty,4,46.25,184.99
2024-02-12,Store B,Electronics,6,55.76,334.58
2024-02-12,Store B,Clothing,7,34.64,242.48
2024-02-12,Store B,Groceries,8,18.96,151.65
2024-02-12,Store B,Home & Kitchen,4,108.83,435.3
2024-02-12,Store B,Beauty,4,39.5,157.99
2024-02-12,Store C,Electronics,6,397.23,2383.4
2024-02-12,Store C,Clothing,6,65.21,391.25
2024-02-12,Store C,Groceries,10,12.19,121.94
2024-02-12,Store C,Home & Kitchen,2,71.18,142.35
2024-02-12,Store C,Beauty,2,12.41,24.82
2024-02-13,Store A,Electronics,9,227.83,2050.43
2024-02-13,Store A,Clothing,5,47.51,237.56
2024-02-13,Store A,Groceries,8,21.22,169.77
2024-02-13,Store A,Home & Kitchen,4,53.34,213.35
2024-02-13,Store A,Beauty,5,20.46,102.3
2024-02-13,Store B,Electronics,5,107.26,536.3
2024-02-13,Store B,Clothing,4,36.46,145.86
2024-02-13,Store B,Groceries,8,2.54,20.3
2024-02-13,Store B,Home & Kitchen,5,78.46,392.31
2024-02-13,Store B,Beauty,2,8.13,16.27
2024-02-13,Store C,Electronics,4,222.63,890.53
2024-02-13,Store C,Clothing,6,62.54,375.24
2024-02-13,Store C,Groceries,4,24.73,98.94
2024-02-13,Store C,Home & Kitchen,2,106.18,212.36
2024-02-13,Store C,Beauty,3,50.45,151.35
2024-02-14,Store A,Electronics,6,252.37,1514.21
2024-02-14,Store A,Clothing,7,63.81,446.65
2024-02-14,Store A,Groceries,10,23.14,231.45
2024-02-14,Store A,Home & Kitchen,6,49.64,297.83
2024-02-14,Store A,Beauty,8,16.81,134.49
2024-02-14,Store B,Electronics,10,204.41,2044.14
2024-02-14,Store B,Clothing,5,54.82,274.09
2024-02-14,Store B,Groceries,11,2.03,22.33
2024-02-14,Store B,Home & Kitchen,7,117.84,824.86
2024-02-14,Store B,Beauty,2,41.68,83.37
2024-02-14,Store C,Electronics,4,61.82,247.29
2024-02-14,Store C,Clothing,3,67.28,201.83
2024-02-14,Store C,Groceries,7,24.19,169.31
2024-02-14,Store C,Home & Kitchen,4,71.22,284.87
2024-02-14,Store C,Beauty,1,40.66,40.66
2024-02-15,Store A,Electronics,12,233.53,2802.41
2024-02-15,Store A,Clothing,7,33.91,237.37
2024-02-15,Store A,Groceries,9,24.99,224.94
2024-02-15,Store A,Home & Kitchen,4,39.79,159.17
2024-02-15,Store A,Beauty,6,51.73,310.4
2024-02-15,Store B,Electronics,7,134.21,939.48
2024-02-15,Store B,Clothing,3,55.68,167.04
2024-02-15,Store B,Groceries,12,8.08,96.99
2024-02-15,Store B,Home & Kitchen,4,50.54,202.17
2024-02-15,Store B,Beauty,2,53.85,107.69
2024-02-15,Store C,Electronics,12,246.45,2957.41
2024-02-15,Store C,Clothing,8,39.96,319.67
2024-02-15,Store C,Groceries,12,19.39,232.71
2024-02-15,Store C,Home & Kitchen,3,74.92,224.75
2024-02-15,Store C,Beauty,3,48.83,146.48
2024-02-16,Store A,Electronics,9,325.44,2928.99
2024-02-16,Store A,Clothing,2,55.69,111.38
2024-02-16,Store A,Groceries,12,11.09,133.07
2024-02-16,Store A,Home & Kitchen,5,29.27,146.35
2024-02-16,Store A,Beauty,5,33.73,168.67
2024-02-16,Store B,Electronics,7,185.27,1296.87
2024-02-16,Store B,Clothing,5,50.76,253.78
2024-02-16,Store B,Groceries,13,15.62,203.12
2024-02-16,Store B,Home & Kitchen,5,27.26,136.3
2024-02-16,Store B,Beauty,2,44.61,89.23
2024-02-16,Store C,Electronics,5,297.81,1489.03
2024-02-16,Store C,Clothing,2,50.01,100.02
2024-02-16,Store C,Groceries,6,12.1,72.57
2024-02-16,Store C,Home & Kitchen,6,12.95,77.69
2024-02-16,Store C,Beauty,2,25.62,51.24
2024-02-17,Store A,Electronics,14,79.35,1110.92
2024-02-17,Store A,Clothing,13,77.38,1005.91
2024-02-17,Store A,Groceries,9,9.84,88.55
2024-02-17,Store A,Home & Kitchen,6,52.85,317.12
2024-02-17,Store A,Beauty,8,58.02,464.15
2024-02-17,Store B,Electronics,12,141.66,1699.97
2024-02-17,Store B,Clothing,5,61.61,308.06
2024-02-17,Store B,Groceries,11,9.74,107.19
2024-02-17,Store B,Home & Kitchen,6,53.8,322.8
2024-02-17,Store B,Beauty,1,23.18,23.18
2024-02-17,Store C,Electronics,3,73.21,219.62
2024-02-17,Store C,Clothing,7,52.75,369.27
2024-02-17,Store C,Groceries,15,21.41,321.22
2024-02-17,Store C,Home & Kitchen,7,82.14,575.0
2024-02-17,Store C,Beauty,4,41.6,166.42
2024-02-18,Store A,Electronics,8,301.03,2408.27
2024-02-18,Store A,Clothing,6,49.75,298.47
2024-02-18,Store A,Groceries,11,4.94,54.31
2024-02-18,Store A,Home & Kitchen,6,15.31,91.88
2024-02-18,Store A,Beauty,2,11.72,23.44
2024-02-18,Store B,Electronics,7,354.65,2482.55
2024-02-18,Store B,Clothing,8,45.29,362.33
2024-02-18,Store B,Groceries,12,5.31,63.7
2024-02-18,Store B,Home & Kitchen,8,26.41,211.3
2024-02-18,Store B,Beauty,5,9.27,46.35
2024-02-18,Store C,Electronics,8,131.95,1055.57
2024-02-18,Store C,Clothing,6,45.8,274.78
2024-02-18,Store C,Groceries,14,16.68,233.5
2024-02-18,Store C,Home & Kitchen,7,71.47,500.27
2024-02-18,Store C,Beauty,1,36.07,36.07
2024-02-19,Store A,Electronics,7,102.35,716.43
2024-02-19,Store A,Clothing,7,60.23,421.6
2024-02-19,Store A,Groceries,11,20.5,225.52
2024-02-19,Store A,Home & Kitchen,4,71.06,284.26
2024-02-19,Store A,Beauty,7,57.4,401.81
2024-02-19,Store B,Electronics,11,381.67,4198.42
2024-02-19,Store B,Clothing,4,79.39,317.56
2024-02-19,Store B,Groceries,10,5.67,56.69
2024-02-19,Store B,Home & Kitchen,9,112.57,1013.1
2024-02-19,Store B,Beauty,7,31.59,221.14
2024-02-19,Store C,Electronics,7,251.5,1760.47
2024-02-19,Store C,Clothing,3,20.52,61.56
2024-02-19,Store C,Groceries,10,24.69,246.92
2024-02-19,Store C,Home & Kitchen,5,98.13,490.64
2024-02-19,Store C,Beauty,2,46.88,93.75
2024-02-20,Store A,Electronics,7,265.98,1861.89
2024-02-20,Store A,Clothing,8,33.89,271.15
2024-02-20,Store A,Groceries,12,24.29,291.46
2024-02-20,Store A,Home & Kitchen,5,81.53,407.63
2024-02-20,Store A,Beauty,5,56.61,283.04
2024-02-20,Store B,Electronics,7,246.26,1723.82
2024-02-20,Store B,Clothing,4,30.1,120.41
2024-02-20,Store B,Groceries,11,8.84,97.2
2024-02-20,Store B,Home & Kitchen,4,79.48,317.91
2024-02-20,Store B,Beauty,5,55.01,275.07
2024-02-20,Store C,Electronics,2,112.88,225.77
2024-02-20,Store C,Clothing,6,62.27,373.63
2024-02-20,Store C,Groceries,4,15.11,60.45
2024-02-20,Store C,Home & Kitchen,5,58.15,290.75
2024-02-20,Store C,Beauty,3,23.61,70.84
2024-02-21,Store A,Electronics,15,369.81,5547.12
2024-02-21,Store A,Clothing,6,61.02,366.09
2024-02-21,Store A,Groceries,16,3.84,61.39
2024-02-21,Store A,Home & Kitchen,7,37.34,261.37
2024-02-21,Store A,Beauty,1,14.64,14.64
2024-02-21,Store B,Electronics,10,308.88,3088.8
2024-02-21,Store B,Groceries,8,10.75,86.03
2024-02-21,Store B,Home & Kitchen,9,66.07,594.66
2024-02-21,Store B,Beauty,5,6.41,32.05
2024-02-21,Store C,Electronics,7,261.15,1828.05
2024-02-21,Store C,Clothing,1,24.57,24.57
2024-02-21,Store C,Groceries,6,23.03,138.15
2024-02-21,Store C,Home & Kitchen,11,97.73,1074.99
2024-02-21,Store C,Beauty,2,58.75,117.49
2024-02-22,Store A,Electronics,7,388.15,2717.06
2024-02-22,Store A,Clothing,9,23.68,213.13
2024-02-22,Store A,Groceries,11,6.43,70.72
2024-02-22,Store A,Home & Kitchen,8,34.7,277.56
2024-02-22,Store A,Beauty,1,54.24,54.24
2024-02-22,Store B,Electronics,8,52.82,422.55
2024-02-22,Store B,Clothing,6,67.35,404.11
2024-02-22,Store B,Groceries,9,17.85,160.67
2024-02-22,Store B,Home & Kitchen,7,90.47,633.3
2024-02-22,Store B,Beauty,4,53.28,213.12
2024-02-22,Store C,Electronics,2,390.32,780.63
2024-02-22,Store C,Clothing,6,27.03,162.17
2024-02-22,Store C,Groceries,5,4.38,21.88
2024-02-22,Store C,Home & Kitchen,6,70.75,424.49
2024-02-22,Store C,Beauty,3,49.16,147.48
2024-02-23,Store A,Electronics,9,101.55,913.94
2024-02-23,Store A,Clothing,5,39.49,197.43
2024-02-23,Store A,Groceries,15,20.83,312.41
2024-02-23,Store A,Home & Kitchen,8,74.05,592.38
2024-02-23,Store A,Beauty,2,29.26,58.51
2024-02-23,Store B,Electronics,7,164.51,1151.56
2024-02-23,Store B,Clothing,4,26.68,106.73
2024-02-23,Store B,Groceries,6,22.88,137.26
2024-02-23,Store B,Home & Kitchen,5,91.92,459.6
2024-02-23,Store B,Beauty,3,28.56,85.69
2024-02-23,Store C,Electronics,8,173.66,1389.32
2024-02-23,Store C,Clothing,5,79.11,395.55
2024-02-23,Store C,Groceries,7,21.33,149.29
2024-02-23,Store C,Home & Kitchen,6,112.51,675.04
2024-02-23,Store C,Beauty,2,41.68,83.37
2024-02-24,Store A,Electronics,10,290.49,2904.88
2024-02-24,Store A,Clothing,15,49.1,736.44
2024-02-24,Store A,Groceries,14,20.09,281.22
2024-02-24,Store A,Home & Kitchen,9,53.44,480.93
2024-02-24,Store A,Beauty,5,20.73,103.65
2024-02-24,Store B,Electronics,9,104.61,941.49
2024-02-24,Store B,Clothing,8,67.93,543.44
2024-02-24,Store B,Groceries,6,13.26,79.55
2024-02-24,Store B,Home & Kitchen,10,18.57,185.68
2024-02-24,Store B,Beauty,6,56.72,340.3
2024-02-24,Store C,Electronics,9,208.38,1875.44
2024-02-24,Store C,Clothing,3,32.21,96.64
2024-02-24,Store C,Groceries,14,12.62,176.66
2024-02-24,Store C,Home & Kitchen,11,38.17,419.92
2024-02-24,Store C,Beauty,5,25.21,126.07
2024-02-25,Store A,Electronics,8,324.42,2595.4
2024-02-25,Store A,Clothing,6,39.67,237.99
2024-02-25,Store A,Groceries,10,3.84,38.45
2024-02-25,Store A,Home & Kitchen,14,79.12,1107.66
2024-02-25,Store A,Beauty,3,6.35,19.04
2024-02-25,Store B,Electronics,5,223.33,1116.67
2024-02-25,Store B,Clothing,4,41.52,166.07
2024-02-25,Store B,Groceries,9,9.27,83.42
2024-02-25,Store B,Home & Kitchen,5,28.31,141.57
2024-02-25,Store B,Beauty,4,20.17,80.69
2024-02-25,Store C,Electronics,11,107.7,1184.74
2024-02-25,Store C,Clothing,5,24.45,122.24
2024-02-25,Store C,Groceries,16,23.08,369.34
2024-02-25,Store C,Home & Kitchen,5,71.83,359.17
2024-02-25,Store C,Beauty,2,46.05,92.09
2024-02-26,Store A,Electronics,3,200.26,600.77
2024-02-26,Store A,Clothing,5,76.0,379.98
2024-02-26,Store A,Groceries,14,19.01,266.11
2024-02-26,Store A,Home & Kitchen,10,98.83,988.26
2024-02-26,Store A,Beauty,12,47.93,575.17
2024-02-26,Store B,Electronics,9,242.39,2181.55
2024-02-26,Store B,Clothing,6,29.89,179.34
2024-02-26,Store B,Groceries,8,3.85,30.79
2024-02-26,Store B,Home & Kitchen,4,80.25,321.02
2024-02-26,Store B,Beauty,1,50.27,50.27
2024-02-26,Store C,Electronics,8,313.8,2510.43
2024-02-26,Store C,Clothing,4,73.77,295.09
2024-02-26,Store C,Groceries,10,19.3,193.03
2024-02-26,Store C,Home & Kitchen,3,58.8,176.39
2024-02-26,Store C,Beauty,1,32.58,32.58
2024-02-27,Store A,Electronics,9,196.67,1770.01
2024-02-27,Store A,Clothing,6,26.49,158.94
2024-02-27,Store A,Groceries,5,15.06,75.3
2024-02-27,Store A,Home & Kitchen,9,20.77,186.91
2024-02-27,Store A,Beauty,7,25.51,178.55
2024-02-27,Store B,Electronics,4,64.39,257.57
2024-02-27,Store B,Clothing,6,30.03,180.16
2024-02-27,Store B,Groceries,10,8.77,87.7
2024-02-27,Store B,Home & Kitchen,3,10.03,30.09
2024-02-27,Store B,Beauty,2,7.01,14.02
2024-02-27,Store C,Electronics,7,221.28,1548.97
2024-02-27,Store C,Clothing,3,58.68,176.03
2024-02-27,Store C,Groceries,12,16.97,203.63
2024-02-27,Store C,Home & Kitchen,4,58.56,234.23
2024-02-27,Store C,Beauty,2,58.36,116.72
2024-02-28,Store A,Electronics,10,397.51,3975.11
2024-02-28,Store A,Clothing,8,61.59,492.68
2024-02-28,Store A,Groceries,14,22.73,318.27
2024-02-28,Store A,Home & Kitchen,3,90.05,270.14
2024-02-28,Store A,Beauty,8,37.81,302.49
2024-02-28,Store B,Electronics,11,147.77,1625.5
2024-02-28,Store B,Clothing,5,61.96,309.78
2024-02-28,Store B,Groceries,11,22.53,247.78
2024-02-28,Store B,Home & Kitchen,5,75.68,378.38
2024-02-28,Store B,Beauty,1,19.32,19.32
2024-02-28,Store C,Electronics,3,339.12,1017.35
2024-02-28,Store C,Clothing,3,71.64,214.92
2024-02-28,Store C,Groceries,9,15.0,135.0
2024-02-28,Store C,Home & Kitchen,7,83.94,587.58
2024-02-28,Store C,Beauty,3,15.24,45.72
2024-02-29,Store A,Electronics,5,54.25,271.23
2024-02-29,Store A,Clothing,4,23.03,92.13
2024-02-29,Store A,Groceries,12,10.59,127.13
2024-02-29,Store A,Home & Kitchen,5,94.48,472.41
2024-02-29,Store A,Beauty,5,40.76,203.82
2024-02-29,Store B,Electronics,6,257.36,1544.13
2024-02-29,Store B,Clothing,6,66.54,399.26
2024-02-29,Store B,Groceries,10,23.96,239.59
2024-02-29,Store B,Home & Kitchen,7,93.68,655.75
2024-02-29,Store B,Beauty,1,9.74,9.74
2024-02-29,Store C,Electronics,4,328.46,1313.84
2024-02-29,Store C,Clothing,3,68.98,206.94
2024-02-29,Store C,Groceries,4,23.84,95.37
2024-02-29,Store C,Home & Kitchen,2,111.02,222.05
2024-02-29,Store C,Beauty,6,36.53,219.15
2024-03-01,Store A,Electronics,9,262.8,2365.24
2024-03-01,Store A,Clothing,8,72.51,580.07
2024-03-01,Store A,Groceries,12,15.53,186.4
2024-03-01,Store A,Home & Kitchen,7,18.23,127.59
2024-03-01,Store A,Beauty,6,38.88,233.29
2024-03-01,Store B,Electronics,11,169.28,1862.13
2024-03-01,Store B,Clothing,8,74.64,597.09
2024-03-01,Store B,Groceries,10,24.09,240.87
2024-03-01,Store B,Home & Kitchen,5,82.11,410.53
2024-03-01,Store B,Beauty,3,8.66,25.98
2024-03-01,Store C,Electronics,6,112.75,676.49
2024-03-01,Store C,Clothing,1,62.22,62.22
2024-03-01,Store C,Groceries,7,14.06,98.45
2024-03-01,Store C,Home & Kitchen,2,86.55,173.1
2024-03-01,Store C,Beauty,5,44.32,221.59
2024-03-02,Store A,Electronics,11,340.37,3744.09
2024-03-02,Store A,Clothing,8,61.93,495.42
2024-03-02,Store A,Groceries,22,7.8,171.67
2024-03-02,Store A,Home & Kitchen,16,105.81,1692.95
2024-03-02,Store A,Beauty,5,45.09,225.43
2024-03-02,Store B,Electronics,9,362.63,3263.71
2024-03-02,Store B,Clothing,7,15.72,110.06
2024-03-02,Store B,Groceries,10,9.07,90.73
2024-03-02,Store B,Home & Kitchen,7,119.07,833.5
2024-03-02,Store B,Beauty,8,50.62,404.94
2024-03-02,Store C,Electronics,9,201.88,1816.91
2024-03-02,Store C,Clothing,4,24.55,98.22
2024-03-02,Store C,Groceries,8,21.59,172.75
2024-03-02,Store C,Home & Kitchen,3,76.45,229.35
2024-03-02,Store C,Beauty,4,53.94,215.78
2024-03-03,Store A,Electronics,13,54.13,703.69
2024-03-03,Store A,Clothing,10,22.95,229.54
2024-03-03,Store A,Groceries,22,12.79,281.42
2024-03-03,Store A,Home & Kitchen,12,96.97,1163.68
2024-03-03,Store A,Beauty,7,24.36,170.51
2024-03-03,Store B,Electronics,6,254.09,1524.55
2024-03-03,Store B,Clothing,4,79.4,317.59
2024-03-03,Store B,Groceries,14,21.81,305.34
2024-03-03,Store B,Home & Kitchen,2,34.96,69.92
2024-03-03,Store B,Beauty,6,40.41,242.48
2024-03-03,Store C,Electronics,9,146.26,1316.33
2024-03-03,Store C,Clothing,13,24.43,317.61
2024-03-03,Store C,Groceries,11,23.29,256.23
2024-03-03,Store C,Home & Kitchen,7,86.62,606.32
2024-03-03,Store C,Beauty,5,58.74,293.72
2024-03-04,Store A,Electronics,11,340.91,3749.98
2024-03-04,Store A,Clothing,8,73.66,589.27
2024-03-04,Store A,Groceries,18,3.32,59.8
2024-03-04,Store A,Home & Kitchen,10,19.15,191.51
2024-03-04,Store A,Beauty,5,12.41,62.07
2024-03-04,Store B,Electronics,8,316.74,2533.88
2024-03-04,Store B,Clothing,8,31.34,250.75
2024-03-04,Store B,Groceries,14,2.74,38.42
2024-03-04,Store B,Home & Kitchen,6,88.47,530.81
2024-03-04,Store B,Beauty,7,32.91,230.38
2024-03-04,Store C,Electronics,7,88.16,617.15
2024-03-04,Store C,Clothing,5,47.22,236.08
2024-03-04,Store C,Groceries,12,2.27,27.23
2024-03-04,Store C,Home & Kitchen,1,80.88,80.88
2024-03-04,Store C,Beauty,3,23.47,70.42
2024-03-05,Store A,Electronics,6,189.22,1135.32
2024-03-05,Store A,Clothing,5,47.7,238.52
2024-03-05,Store A,Groceries,13,4.99,64.93
2024-03-05,Store A,Home & Kitchen,8,20.09,160.7
2024-03-05,Store A,Beauty,5,38.09,190.47
2024-03-05,Store B,Electronics,9,378.04,3402.38
2024-03-05,Store B,Clothing,6,44.67,268.02
2024-03-05,Store B,Groceries,12,11.92,143.04
2024-03-05,Store B,Home & Kitchen,5,112.07,560.34
2024-03-05,Store B,Beauty,6,54.41,326.49
2024-03-05,Store C,Electronics,10,325.1,3250.97
2024-03-05,Store C,Clothing,9,78.89,710.02
2024-03-05,Store C,Groceries,6,21.43,128.55
2024-03-05,Store C,Home & Kitchen,6,99.01,594.06
2024-03-05,Store C,Beauty,1,32.89,32.89
2024-03-06,Store A,Electronics,13,64.69,840.96
2024-03-06,Store A,Clothing,10,77.41,774.12
2024-03-06,Store A,Groceries,9,12.93,116.41
2024-03-06,Store A,Home & Kitchen,2,15.61,31.21
2024-03-06,Store A,Beauty,8,5.07,40.53
2024-03-06,Store B,Electronics,8,198.75,1590.02
2024-03-06,Store B,Clothing,8,58.97,471.8
2024-03-06,Store B,Groceries,11,23.37,257.12
2024-03-06,Store B,Home & Kitchen,3,32.19,96.58
2024-03-06,Store B,Beauty,11,34.8,382.75
2024-03-06,Store C,Electronics,6,285.82,1714.94
2024-03-06,Store C,Clothing,7,76.24,533.65
2024-03-06,Store C,Groceries,11,9.99,109.86
2024-03-06,Store C,Home & Kitchen,6,98.45,590.7
2024-03-06,Store C,Beauty,2,31.06,62.12
2024-03-07,Store A,Electronics,10,232.47,2324.66
2024-03-07,Store A,Clothing,12,72.6,871.2
2024-03-07,Store A,Groceries,10,24.32,243.18
2024-03-07,Store A,Home & Kitchen,7,110.51,773.6
2024-03-07,Store A,Beauty,9,47.51,427.62
2024-03-07,Store B,Electronics,8,292.17,2337.37
2024-03-07,Store B,Clothing,8,71.3,570.41
2024-03-07,Store B,Groceries,11,10.63,116.94
2024-03-07,Store B,Home & Kitchen,3,97.92,293.76
2024-03-07,Store B,Beauty,4,51.78,207.13
2024-03-07,Store C,Electronics,6,347.4,2084.43
2024-03-07,Store C,Clothing,5,62.45,312.26
2024-03-07,Store C,Groceries,11,24.03,264.37
2024-03-07,Store C,Home & Kitchen,4,83.79,335.17
2024-03-07,Store C,Beauty,4,47.05,188.21
2024-03-08,Store A,Electronics,5,238.92,1194.61
2024-03-08,Store A,Clothing,7,31.33,219.34
2024-03-08,Store A,Groceries,10,17.71,177.05
2024-03-08,Store A,Home & Kitchen,7,23.66,165.59
2024-03-08,Store A,Beauty,2,29.08,58.16
2024-03-08,Store B,Electronics,9,167.77,1509.93
2024-03-08,Store B,Clothing,3,36.13,108.38
2024-03-08,Store B,Groceries,9,24.95,224.54
2024-03-08,Store B,Home & Kitchen,9,77.46,697.18
2024-03-08,Store B,Beauty,4,51.0,204.0
2024-03-08,Store C,Electronics,4,245.33,981.3
2024-03-08,Store C,Clothing,4,23.5,94.0
